-2.408439,-2.011631
-2.455278,-2.120141
-2.476894,-2.162411
-2.475818,-2.055841
-2.475893,-2.008484
-2.485458,-2.000954
-2.511739,-2.013818
-2.569169,-2.139221
-2.576068,-2.119674
-2.572658,-2.064526
-2.632759,-2.230371
-2.645942,-2.187871
-2.712567,-2.363054
-2.688470,-2.241740
-2.676483,-2.162671
-2.762170,-2.262808
-3.657220,-4.347097
-3.693997,-4.305924
-3.870088,-4.342285
-3.718194,-3.716718
-3.663677,-3.453730
-3.020612,-2.065038
-3.069028,-2.105588
-3.106517,-2.095096
-3.105573,-2.039981
-3.117953,-2.036623
-3.129358,-2.031445
-3.142211,-2.028820
-3.152593,-2.021772
-3.252564,-1.923258
-3.303190,-1.909967
-3.308914,-1.896348
-3.317954,-1.887652
-3.325216,-1.876459
-3.335293,-1.869320
-3.348248,-1.866189
-3.367071,-1.850005
-3.361517,-1.821766
-3.085081,-1.432856
-3.092838,-1.426979
-3.009239,-1.272915
-3.001261,-1.248621
-2.973476,-1.160372
-2.961598,-1.120722
-2.966425,-1.113972
-2.962807,-1.085340
-2.960153,-1.070350
-2.964020,-1.062888
-2.960837,-1.036096
-2.958400,-1.022035
-2.938833,-0.989707
-2.934009,-0.973659
-2.969469,-0.978439
-2.986528,-0.974271
-3.014976,-0.981116
-3.044395,-0.988171
-3.050149,-0.971994
-3.047688,-0.927502
-3.055028,-0.923829
-3.053403,-0.912119
-3.063434,-0.900669
-3.084747,-0.898861
-3.093525,-0.896214
-3.101540,-0.892859
-3.124517,-0.891677
-3.157990,-0.888261
-3.191638,-0.884020
-3.237547,-0.877664
-3.287805,-0.872662
-3.382102,-0.927970
-3.727268,-1.100945
-3.837155,-1.131557
-3.910226,-1.163745
-4.048256,-1.235279
-4.370312,-1.400538
-4.383028,-1.391001
-4.391095,-1.361549
-4.404889,-1.335556
-4.418464,-1.276006
-4.431548,-1.266444
-4.507231,-1.272987
-4.631418,-1.302624
-4.764405,-1.352051
-5.467570,-1.660410
-5.465684,-1.636810
-5.467256,-1.615000
-4.077101,-0.924078
-4.070362,-0.907578
-4.078088,-0.897767
-4.077548,-0.884235
-4.083560,-0.860449
-4.079167,-0.832371
-4.079146,-0.819362
-4.074420,-0.804485
-4.079800,-0.793790
-4.087141,-0.732841
-4.086523,-0.719985
-4.087886,-0.695359
-4.151399,-0.692198
-4.136310,-0.674336
-5.461741,-1.080481
-4.814912,-0.820684
-4.786895,-0.795891
-4.784582,-0.779097
-4.784958,-0.715307
-4.782173,-0.698700
-4.779291,-0.682142
-4.778055,-0.603557
-4.772073,-0.571184
-4.772569,-0.540467
-4.767796,-0.524114
-4.760773,-0.476954
-4.763198,-0.447076
-4.765306,-0.417204
-4.763773,-0.401866
-4.760761,-0.311507
-4.741574,-0.279391
-4.758799,-0.251796
-4.755849,-0.221878
-4.743012,-0.161856
-3.946623,-0.067417
-4.779297,-0.075820
-4.773343,-0.016538
-4.636690,0.001133
-4.774152,0.057131
-4.778936,0.086651
-4.772033,0.130775
-4.774044,0.160330
-4.774433,0.175107
-4.773746,0.189844
-4.769996,0.278332
-4.761792,0.292464
-3.449883,0.198730
-3.098481,0.183795
-3.072961,0.216579
-3.076110,0.228992
-3.081095,0.241813
-3.101697,0.257500
-5.487477,0.729883
-5.485837,0.748735
-5.488019,0.768378
-5.482256,0.786444
-5.489119,0.807167
-5.486089,0.825856
-3.714390,0.450195
-3.697457,0.465603
-3.697208,0.475170
-3.706619,0.487127
-5.458074,0.935801
-5.459207,0.955604
-5.462162,0.975949
-5.461653,1.034903
-5.460302,1.054329
-5.463989,1.095204
-3.855663,0.630565
-5.465290,1.155822
-5.466128,1.176297
-5.467447,1.217365
-5.466642,1.278592
-5.465824,1.298949
-5.461018,1.338709
-5.425166,1.346247
-5.251566,1.341068
-5.194548,1.338449
-5.026998,1.328375
-3.147668,0.573222
-3.471096,0.760663
-5.458488,1.704216
-5.447288,1.743839
-5.430267,1.780745
-5.127433,1.735528
-5.128267,1.757301
-5.104345,1.765783
-5.086558,1.777431
-4.128498,1.451986
-4.111904,1.457358
-4.091133,1.459853
-4.044710,1.460962
-3.977125,1.462242
-3.895328,1.466686
-3.816939,1.424767
-3.692460,1.347513
-3.740943,1.412760
-3.791728,1.466500
-3.741826,1.473452
-3.525713,1.343109
-3.645348,1.455784
-3.638950,1.480507
-3.641167,1.528467
-3.642414,1.545209
-3.640057,1.574840
-3.640934,1.591717
-3.645364,1.612027
-3.645229,1.628343
-3.628924,1.629650
-3.550961,1.572354
-3.638229,1.723565
-3.622373,1.725294
-3.618749,1.756955
-3.633342,1.808200
-3.453883,1.654475
-5.237349,3.663463
-5.119295,3.570678
-4.847359,3.443330
-4.947755,3.598143
-5.040830,3.747195
-4.903671,3.698137
-3.136658,1.550370
-5.145590,4.169824
-5.436508,4.593295
-5.363062,4.546184
-5.328062,4.548790
-5.285372,4.540720
-4.779219,-0.666383
-5.375556,4.869444
-5.308846,4.828417
-5.296923,4.864802
-5.276774,4.889660
-3.250731,2.010518
-3.199241,1.998703
-3.189562,2.006049
-5.315905,5.414153
-5.550866,5.923833
-5.541088,6.047828
-5.419511,5.984961
-4.395508,4.337227
-4.347970,4.305545
-3.206246,2.395384
-3.194421,2.402804
-3.022330,2.130528
-3.007336,2.128089
-3.010389,2.161275
-3.001550,2.171267
-2.993957,2.183918
-3.840346,3.960672
-3.788818,4.011622
-3.763053,4.010280
-3.746829,4.029735
-3.717944,4.077612
-3.700415,4.095065
-3.667671,4.136202
-3.654687,4.165454
-3.637282,4.184500
-3.606069,4.232607
-3.589608,4.255188
-3.576292,4.353483
-3.561073,4.381613
-3.544227,4.405946
-3.545345,4.554336
-3.740153,5.188616
-3.721664,5.222509
-3.681880,5.284436
-3.618452,5.275610
-3.880609,6.689506
-3.841980,6.686060
-3.803709,6.683355
-3.765254,6.679468
-3.653187,6.677139
-3.616027,6.676269
-3.578923,6.675192
-3.541876,6.673908
-3.503742,6.667551
-3.403893,6.710680
-2.594655,3.431627
-2.530256,3.377319
-2.489873,3.349669
-2.429481,3.300381
-2.370641,3.249034
-2.334469,3.231435
-2.243402,3.159801
-2.208635,3.136809
-2.090218,3.036388
-2.058161,3.016723
-2.042309,3.007263
-1.995252,2.971380
-1.964213,2.894714
-1.949310,2.876759
-1.934549,2.868727
-1.905310,2.850433
-1.890976,2.834175
-1.862600,2.808438
-1.848665,2.793963
-1.807240,2.760111
-1.766989,2.723648
-1.701751,2.668226
-1.676223,2.647608
-1.663719,2.636213
-1.638570,2.617217
-1.613917,2.596989
-1.589794,2.575538
-1.518879,2.515784
-1.507035,2.507604
-1.484503,2.486164
-1.473292,2.475860
-1.430461,2.429261
-1.407359,2.415928
-1.384713,2.401401
-1.374705,2.337190
-4.776533,-0.618762
-1.374400,2.288635
-1.372485,2.157823
-1.364965,1.948529
-1.361380,1.826742
-1.359622,1.771319
-1.367665,1.612891
-1.373959,1.571482
-1.370754,1.532798
-1.367550,1.496074
-1.365805,1.437028
-1.362419,1.405182
-1.362959,1.384710
-1.360360,1.335386
-1.359265,1.302947
-1.354918,1.246506
-1.353607,1.203318
-1.349977,1.181153
-1.347796,1.129997
-1.339705,1.032687
-1.338815,1.022730
-1.341077,0.996978
-1.337760,0.991292
-1.337336,0.970728
-1.336714,0.951089
-1.332203,0.899207
-1.329740,0.875101
-1.333299,0.852756
-1.330476,0.839239
-1.330076,0.831315
-1.341883,0.776623
-1.309854,0.775654
-1.291137,0.773765
-1.283974,0.774027
-1.260302,0.776658
-1.246472,0.775943
-1.237786,0.777294
-1.229770,0.777862
-1.190044,0.779049
-1.158021,0.778720
-1.141521,0.778507
-1.132494,0.778967
-1.118126,0.776373
-1.095366,0.780707
-1.026077,0.783401
-1.018317,0.781686
