-1.860855,-0.804426
-1.876680,-0.772919
-1.893960,-0.745470
-1.898890,-0.726656
-1.910762,-0.669623
-1.921292,-0.660616
-1.968198,-0.548734
-4.104369,-1.917132
-4.086126,-1.736437
-4.172348,-1.632561
-4.009743,-0.855204
-4.008722,-0.773616
-4.009115,-0.694034
-4.003977,-0.575487
-2.222044,-0.038000
-4.336824,-0.414191
-4.576560,-0.416378
-3.937974,-0.228175
-3.540161,-0.136113
-3.930959,-0.156149
-3.930425,0.019368
-3.922253,0.158713
-3.922313,0.193374
-3.922917,0.228051
-3.916769,0.366602
-4.596773,0.501918
-4.602195,0.546531
-2.204871,0.332243
-2.202798,0.344267
-4.014409,1.734615
-3.271003,1.381299
-3.663221,1.661723
-4.204853,2.220100
-4.193171,2.269413
-4.174584,2.373605
-3.665808,2.418209
-3.614563,2.428472
-4.497625,3.626421
-4.480185,3.699494
-4.119110,3.560629
-4.026185,3.725199
-4.527844,4.999828
-4.519326,5.126635
-4.508554,5.254884
-4.461379,5.329207
-4.505206,5.557634
-3.293024,3.740843
-3.264481,3.917050
-4.476484,6.613788
-4.475742,6.831075
-4.438297,6.981373
-2.139518,2.082684
-3.061983,4.968500
-1.996061,2.256120
-1.964034,2.250996
-1.727505,2.239164
-1.670442,2.235266
-1.642523,2.235192
-1.614204,2.231776
-1.558679,2.228740
-1.476177,2.221889
-1.394850,2.215736
-1.367909,2.212967
-1.314319,2.207362
-1.287652,2.204531
-1.234563,2.197819
-1.207662,2.205932
-1.180645,2.211687
-1.072039,2.221114
-1.044734,2.222064
-0.906087,2.228176
-0.877604,2.230813
-0.848986,2.233053
-0.820461,2.233919
-0.791366,2.236331
-0.733534,2.237022
-0.675325,2.236081
-0.647740,2.229746
-0.875445,1.445876
-0.892204,1.295237
-0.865953,1.276981
-0.781476,1.314371
-0.767473,1.305797
-0.751871,1.300654
-0.720807,1.289719
-0.701596,1.290992
-0.659832,1.297810
-0.637656,1.302407
-0.611645,1.312610
-0.585781,1.321468
0.028619,2.252265
0.121266,2.274068
0.166363,2.280794
0.206066,2.278553
0.202151,2.215988
0.240237,2.211359
0.319293,2.203264
